model,ds_type,noise_levels,n_samples,k_folds,k,TRE,TESTE,E_DIFF
knn,circles,0.1,10000,3,51,0.843777778,0.838,0.005777778
knn,circles,0.2,10,3,51,0.666666667,0,0.666666667
knn,circles,0.2,50,3,51,0.711111111,1,-0.288888889
knn,circles,0.2,100,3,51,0.511111111,0.4,0.111111111
knn,circles,0.2,1000,3,51,0.701111111,0.71,-0.008888889
knn,circles,0.2,10000,3,51,0.694888889,0.688,0.006888889
knn,circles,0.3,10,3,51,0.555555556,1,-0.444444444
knn,circles,0.3,50,3,51,0.733333333,0.2,0.533333333
knn,circles,0.3,100,3,51,0.611111111,0.5,0.111111111
knn,circles,0.3,1000,3,51,0.645555556,0.63,0.015555556
knn,circles,0.3,10000,3,51,0.640888889,0.615,0.025888889
knn,circles,0.4,10,3,51,0.555555556,0,0.555555556
knn,circles,0.4,50,3,51,0.622222222,1,-0.377777778
knn,circles,0.4,100,3,51,0.5,0.8,-0.3
knn,circles,0.4,1000,3,51,0.616666667,0.51,0.106666667
knn,circles,0.4,10000,3,51,0.615333333,0.535,0.080333333
knn,circles,0.5,10,3,51,0.777777778,0,0.777777778
knn,circles,0.5,50,3,51,0.622222222,0.2,0.422222222
knn,circles,0.5,100,3,51,0.577777778,0.5,0.077777778
knn,circles,0.5,1000,3,51,0.597777778,0.54,0.057777778
knn,circles,0.5,10000,3,51,0.586444444,0.565,0.021444444
knn,moons,0,10,3,51,0.555555556,0,0.555555556
knn,moons,0,50,3,51,0.955555556,1,-0.044444444
knn,moons,0,100,3,51,0.855555556,0.8,0.055555556
knn,moons,0,1000,3,51,1,1,0
knn,moons,0,10000,3,51,1,1,0
knn,moons,0.1,10,3,51,0.666666667,0,0.666666667
knn,moons,0.1,50,3,51,0.977777778,0.8,0.177777778
knn,moons,0.1,100,3,51,0.8,0.9,-0.1
knn,moons,0.1,1000,3,51,0.996666667,1,-0.003333333
knn,moons,0.1,10000,3,51,0.998666667,1,-0.001333333
knn,moons,0.2,10,3,51,0.666666667,1,-0.333333333
knn,moons,0.2,50,3,51,0.933333333,1,-0.066666667
knn,moons,0.2,100,3,51,0.844444444,0.7,0.144444444
knn,moons,0.2,1000,3,51,0.972222222,0.98,-0.007777778
knn,moons,0.2,10000,3,51,0.968555556,0.971,-0.002444444
knn,moons,0.3,10,3,51,0.555555556,1,-0.444444444
knn,moons,0.3,50,3,51,0.911111111,0.8,0.111111111
knn,moons,0.3,100,3,51,0.866666667,0.7,0.166666667
knn,moons,0.3,1000,3,51,0.903333333,0.9,0.003333333
knn,moons,0.3,10000,3,51,0.912222222,0.91,0.002222222
knn,moons,0.4,10,3,51,0.666666667,1,-0.333333333
knn,moons,0.4,50,3,51,0.777777778,1,-0.222222222
knn,moons,0.4,100,3,51,0.733333333,0.8,-0.066666667
knn,moons,0.4,1000,3,51,0.86,0.85,0.01
knn,moons,0.4,10000,3,51,0.867222222,0.872,-0.004777778
knn,moons,0.5,10,3,51,0.555555556,0,0.555555556
knn,moons,0.5,50,3,51,0.822222222,0.6,0.222222222
knn,moons,0.5,100,3,51,0.822222222,0.7,0.122222222
knn,moons,0.5,1000,3,51,0.835555556,0.82,0.015555556
knn,moons,0.5,10000,3,51,0.827222222,0.824,0.003222222
knn,circles,0,10,3,41,0.555555556,0,0.555555556
knn,circles,0,50,3,41,0.555555556,0.4,0.155555556
knn,circles,0,100,3,41,0.577777778,0.8,-0.222222222
knn,circles,0,1000,3,41,0.994444444,0.99,0.004444444
knn,circles,0,10000,3,41,1,1,0
knn,circles,0.1,10,3,41,0.666666667,1,-0.333333333
knn,circles,0.1,50,3,41,0.577777778,0.6,-0.022222222
knn,circles,0.1,100,3,41,0.544444444,0.7,-0.155555556
knn,circles,0.1,1000,3,41,0.837777778,0.86,-0.022222222
knn,circles,0.1,10000,3,41,0.843333333,0.843,0.000333333
knn,circles,0.2,10,3,41,0.666666667,0,0.666666667
knn,circles,0.2,50,3,41,0.422222222,0.6,-0.177777778
knn,circles,0.2,100,3,41,0.522222222,0.4,0.122222222
knn,circles,0.2,1000,3,41,0.696666667,0.72,-0.023333333
knn,circles,0.2,10000,3,41,0.696333333,0.694,0.002333333
knn,circles,0.3,10,3,41,0.555555556,1,-0.444444444
knn,circles,0.3,50,3,41,0.577777778,0.2,0.377777778
knn,circles,0.3,100,3,41,0.6,0.5,0.1
knn,circles,0.3,1000,3,41,0.656666667,0.62,0.036666667
knn,circles,0.3,10000,3,41,0.644,0.61,0.034
knn,circles,0.4,10,3,41,0.555555556,0,0.555555556
knn,circles,0.4,50,3,41,0.533333333,0.8,-0.266666667
knn,circles,0.4,100,3,41,0.533333333,0.8,-0.266666667
knn,circles,0.4,1000,3,41,0.63,0.51,0.12
knn,circles,0.4,10000,3,41,0.617111111,0.536,0.081111111
knn,circles,0.5,10,3,41,0.777777778,0,0.777777778
knn,circles,0.5,50,3,41,0.6,0.2,0.4
knn,circles,0.5,100,3,41,0.577777778,0.5,0.077777778
knn,circles,0.5,1000,3,41,0.596666667,0.52,0.076666667
knn,circles,0.5,10000,3,41,0.589111111,0.552,0.037111111
knn,moons,0,10,3,41,0.555555556,0,0.555555556
knn,moons,0,50,3,41,0.755555556,1,-0.244444444
knn,moons,0,100,3,41,0.866666667,0.9,-0.033333333
knn,moons,0,1000,3,41,1,1,0
knn,moons,0,10000,3,41,1,1,0
knn,moons,0.1,10,3,41,0.666666667,0,0.666666667
knn,moons,0.1,50,3,41,0.622222222,0.2,0.422222222
knn,moons,0.1,100,3,41,0.833333333,0.9,-0.066666667
knn,moons,0.1,1000,3,41,0.997777778,1,-0.002222222
knn,moons,0.1,10000,3,41,0.998777778,1,-0.001222222
knn,moons,0.2,10,3,41,0.666666667,1,-0.333333333
knn,moons,0.2,50,3,41,0.577777778,0.4,0.177777778
knn,moons,0.2,100,3,41,0.877777778,0.7,0.177777778
knn,moons,0.2,1000,3,41,0.974444444,0.98,-0.005555556
knn,moons,0.2,10000,3,41,0.968555556,0.971,-0.002444444
knn,moons,0.3,10,3,41,0.555555556,1,-0.444444444
knn,moons,0.3,50,3,41,0.8,0.6,0.2
knn,moons,0.3,100,3,41,0.933333333,0.7,0.233333333
knn,moons,0.3,1000,3,41,0.902222222,0.9,0.002222222
knn,moons,0.3,10000,3,41,0.913666667,0.909,0.004666667
knn,moons,0.4,10,3,41,0.666666667,1,-0.333333333
knn,moons,0.4,50,3,41,0.733333333,0.6,0.133333333
knn,moons,0.4,100,3,41,0.744444444,0.8,-0.055555556
knn,moons,0.4,1000,3,41,0.864444444,0.84,0.024444444
knn,moons,0.4,10000,3,41,0.867,0.872,-0.005
knn,moons,0.5,10,3,41,0.555555556,0,0.555555556
knn,moons,0.5,50,3,41,0.622222222,0.4,0.222222222
knn,moons,0.5,100,3,41,0.844444444,0.7,0.144444444
knn,moons,0.5,1000,3,41,0.836666667,0.85,-0.013333333
knn,moons,0.5,10000,3,41,0.826,0.824,0.002
knn,circles,0,10,3,31,0.555555556,0,0.555555556
knn,circles,0,50,3,31,0.577777778,0.4,0.177777778
knn,circles,0,100,3,31,0.588888889,0.7,-0.111111111
knn,circles,0,1000,3,31,1,1,0
knn,circles,0,10000,3,31,1,1,0
knn,circles,0.1,10,3,31,0.666666667,1,-0.333333333
knn,circles,0.1,50,3,31,0.6,0.4,0.2
knn,circles,0.1,100,3,31,0.533333333,0.8,-0.266666667
knn,circles,0.1,1000,3,31,0.841111111,0.87,-0.028888889
knn,circles,0.1,10000,3,31,0.845,0.827,0.018
knn,circles,0.2,10,3,31,0.666666667,0,0.666666667
knn,circles,0.2,50,3,31,0.488888889,0.6,-0.111111111
knn,circles,0.2,100,3,31,0.522222222,0.5,0.022222222
knn,circles,0.2,1000,3,31,0.696666667,0.68,0.016666667
knn,circles,0.2,10000,3,31,0.699111111,0.691,0.008111111
knn,circles,0.3,10,3,31,0.555555556,1,-0.444444444
knn,circles,0.3,50,3,31,0.511111111,0,0.511111111
knn,circles,0.3,100,3,31,0.577777778,0.4,0.177777778
knn,circles,0.3,1000,3,31,0.657777778,0.62,0.037777778
knn,circles,0.3,10000,3,31,0.649666667,0.61,0.039666667
knn,circles,0.4,10,3,31,0.555555556,0,0.555555556
knn,circles,0.4,50,3,31,0.555555556,0.8,-0.244444444
knn,circles,0.4,100,3,31,0.577777778,0.8,-0.222222222
knn,circles,0.4,1000,3,31,0.627777778,0.54,0.087777778
knn,circles,0.4,10000,3,31,0.616444444,0.534,0.082444444
knn,circles,0.5,10,3,31,0.777777778,0,0.777777778
knn,circles,0.5,50,3,31,0.6,0.2,0.4
knn,circles,0.5,100,3,31,0.577777778,0.4,0.177777778
knn,circles,0.5,1000,3,31,0.612222222,0.47,0.142222222
knn,circles,0.5,10000,3,31,0.597333333,0.55,0.047333333
knn,moons,0,10,3,31,0.555555556,0,0.555555556
knn,moons,0,50,3,31,0.822222222,1,-0.177777778
knn,moons,0,100,3,31,0.888888889,0.9,-0.011111111
knn,moons,0,1000,3,31,1,1,0
knn,moons,0,10000,3,31,1,1,0
knn,moons,0.1,10,3,31,0.666666667,0,0.666666667
knn,moons,0.1,50,3,31,0.822222222,0.6,0.222222222
knn,moons,0.1,100,3,31,0.9,0.9,0
knn,moons,0.1,1000,3,31,0.998888889,1,-0.001111111
knn,moons,0.1,10000,3,31,0.998777778,1,-0.001222222
knn,moons,0.2,10,3,31,0.666666667,1,-0.333333333
knn,moons,0.2,50,3,31,0.866666667,0.6,0.266666667
knn,moons,0.2,100,3,31,0.922222222,0.9,0.022222222
knn,moons,0.2,1000,3,31,0.978888889,0.97,0.008888889
knn,moons,0.2,10000,3,31,0.969666667,0.97,-0.000333333
knn,moons,0.3,10,3,31,0.555555556,1,-0.444444444
knn,moons,0.3,50,3,31,0.777777778,0.6,0.177777778
knn,moons,0.3,100,3,31,0.944444444,0.7,0.244444444
knn,moons,0.3,1000,3,31,0.903333333,0.9,0.003333333
knn,moons,0.3,10000,3,31,0.911222222,0.915,-0.003777778
knn,moons,0.4,10,3,31,0.666666667,1,-0.333333333
knn,moons,0.4,50,3,31,0.711111111,0.6,0.111111111
knn,moons,0.4,100,3,31,0.766666667,0.7,0.066666667
knn,moons,0.4,1000,3,31,0.864444444,0.87,-0.005555556
knn,moons,0.4,10000,3,31,0.869555556,0.87,-0.000444444
knn,moons,0.5,10,3,31,0.555555556,0,0.555555556
knn,moons,0.5,50,3,31,0.733333333,0.6,0.133333333
knn,moons,0.5,100,3,31,0.811111111,0.7,0.111111111
knn,moons,0.5,1000,3,31,0.843333333,0.83,0.013333333
knn,moons,0.5,10000,3,31,0.826111111,0.822,0.004111111
knn,circles,0,10,3,21,0.555555556,0,0.555555556
knn,circles,0,50,3,21,0.644444444,0.6,0.044444444
knn,circles,0,100,3,21,0.677777778,0.5,0.177777778
knn,circles,0,1000,3,21,1,1,0
knn,circles,0,10000,3,21,1,1,0
knn,circles,0.1,10,3,21,0.666666667,1,-0.333333333
knn,circles,0.1,50,3,21,0.577777778,0.6,-0.022222222
knn,circles,0.1,100,3,21,0.622222222,0.8,-0.177777778
knn,circles,0.1,1000,3,21,0.838888889,0.9,-0.061111111
knn,circles,0.1,10000,3,21,0.848444444,0.832,0.016444444
knn,circles,0.2,10,3,21,0.666666667,0,0.666666667
knn,circles,0.2,50,3,21,0.577777778,0.8,-0.222222222
knn,circles,0.2,100,3,21,0.622222222,0.6,0.022222222
knn,circles,0.2,1000,3,21,0.708888889,0.67,0.038888889
knn,circles,0.2,10000,3,21,0.703666667,0.665,0.038666667
knn,circles,0.3,10,3,21,0.555555556,1,-0.444444444
knn,circles,0.3,50,3,21,0.688888889,0,0.688888889
knn,circles,0.3,100,3,21,0.6,0.5,0.1
knn,circles,0.3,1000,3,21,0.671111111,0.62,0.051111111
knn,circles,0.3,10000,3,21,0.651444444,0.592,0.059444444
knn,circles,0.4,10,3,21,0.555555556,0,0.555555556
knn,circles,0.4,50,3,21,0.577777778,1,-0.422222222
knn,circles,0.4,100,3,21,0.655555556,0.9,-0.244444444
knn,circles,0.4,1000,3,21,0.638888889,0.57,0.068888889
knn,circles,0.4,10000,3,21,0.631333333,0.547,0.084333333
knn,circles,0.5,10,3,21,0.777777778,0,0.777777778
knn,circles,0.5,50,3,21,0.577777778,0.2,0.377777778
knn,circles,0.5,100,3,21,0.6,0.4,0.2
knn,circles,0.5,1000,3,21,0.621111111,0.49,0.131111111
knn,circles,0.5,10000,3,21,0.608222222,0.545,0.063222222
knn,moons,0,10,3,21,0.555555556,0,0.555555556
knn,moons,0,50,3,21,0.911111111,1,-0.088888889
knn,moons,0,100,3,21,0.933333333,1,-0.066666667
knn,moons,0,1000,3,21,1,1,0
knn,moons,0,10000,3,21,1,1,0
knn,moons,0.1,10,3,21,0.666666667,0,0.666666667
knn,moons,0.1,50,3,21,0.888888889,0.6,0.288888889
knn,moons,0.1,100,3,21,0.977777778,0.9,0.077777778
knn,moons,0.1,1000,3,21,0.998888889,1,-0.001111111
knn,moons,0.1,10000,3,21,0.998888889,1,-0.001111111
knn,moons,0.2,10,3,21,0.666666667,1,-0.333333333
knn,moons,0.2,50,3,21,0.866666667,0.8,0.066666667
knn,moons,0.2,100,3,21,0.933333333,1,-0.066666667
knn,moons,0.2,1000,3,21,0.973333333,0.97,0.003333333
knn,moons,0.2,10000,3,21,0.970666667,0.968,0.002666667
knn,moons,0.3,10,3,21,0.555555556,1,-0.444444444
knn,moons,0.3,50,3,21,0.844444444,1,-0.155555556
knn,moons,0.3,100,3,21,0.944444444,0.7,0.244444444
knn,moons,0.3,1000,3,21,0.905555556,0.9,0.005555556
knn,moons,0.3,10000,3,21,0.913,0.91,0.003
knn,moons,0.4,10,3,21,0.666666667,1,-0.333333333
knn,moons,0.4,50,3,21,0.755555556,0.6,0.155555556
knn,moons,0.4,100,3,21,0.744444444,0.7,0.044444444
knn,moons,0.4,1000,3,21,0.868888889,0.88,-0.011111111
knn,moons,0.4,10000,3,21,0.867111111,0.863,0.004111111
knn,moons,0.5,10,3,21,0.555555556,0,0.555555556
knn,moons,0.5,50,3,21,0.777777778,0.6,0.177777778
knn,moons,0.5,100,3,21,0.833333333,0.7,0.133333333
knn,moons,0.5,1000,3,21,0.842222222,0.82,0.022222222
knn,moons,0.5,10000,3,21,0.826888889,0.814,0.012888889
knn,circles,0,10,3,11,0.555555556,0,0.555555556
knn,circles,0,50,3,11,0.711111111,0.6,0.111111111
knn,circles,0,100,3,11,0.711111111,0.6,0.111111111
knn,circles,0,1000,3,11,1,1,0
knn,circles,0,10000,3,11,1,1,0
knn,circles,0.1,10,3,11,0.666666667,1,-0.333333333
knn,circles,0.1,50,3,11,0.622222222,1,-0.377777778
knn,circles,0.1,100,3,11,0.722222222,0.8,-0.077777778
knn,circles,0.1,1000,3,11,0.836666667,0.87,-0.033333333
knn,circles,0.1,10000,3,11,0.855666667,0.824,0.031666667
knn,circles,0.2,10,3,11,0.666666667,0,0.666666667
knn,circles,0.2,50,3,11,0.644444444,0.8,-0.155555556
knn,circles,0.2,100,3,11,0.644444444,0.3,0.344444444
knn,circles,0.2,1000,3,11,0.71,0.65,0.06
knn,circles,0.2,10000,3,11,0.719777778,0.671,0.048777778
knn,circles,0.3,10,3,11,0.555555556,1,-0.444444444
knn,circles,0.3,50,3,11,0.711111111,0.4,0.311111111
knn,circles,0.3,100,3,11,0.622222222,0.5,0.122222222
knn,circles,0.3,1000,3,11,0.683333333,0.6,0.083333333
knn,circles,0.3,10000,3,11,0.673888889,0.596,0.077888889
knn,circles,0.4,10,3,11,0.555555556,0,0.555555556
knn,circles,0.4,50,3,11,0.666666667,0.8,-0.133333333
knn,circles,0.4,100,3,11,0.644444444,0.9,-0.255555556
knn,circles,0.4,1000,3,11,0.664444444,0.52,0.144444444
knn,circles,0.4,10000,3,11,0.658,0.542,0.116
knn,circles,0.5,10,3,11,0.777777778,0,0.777777778
knn,circles,0.5,50,3,11,0.644444444,0.2,0.444444444
knn,circles,0.5,100,3,11,0.655555556,0.6,0.055555556
knn,circles,0.5,1000,3,11,0.647777778,0.5,0.147777778
knn,circles,0.5,10000,3,11,0.640333333,0.529,0.111333333
knn,moons,0,10,3,11,0.555555556,0,0.555555556
knn,moons,0,50,3,11,0.955555556,1,-0.044444444
knn,moons,0,100,3,11,0.988888889,1,-0.011111111
knn,moons,0,1000,3,11,1,1,0
knn,moons,0,10000,3,11,1,1,0
knn,moons,0.1,10,3,11,0.666666667,0,0.666666667
knn,moons,0.1,50,3,11,0.977777778,0.6,0.377777778
knn,moons,0.1,100,3,11,0.988888889,1,-0.011111111
knn,moons,0.1,1000,3,11,1,1,0
knn,moons,0.1,10000,3,11,0.999111111,1,-0.000888889
knn,moons,0.2,10,3,11,0.666666667,1,-0.333333333
knn,moons,0.2,50,3,11,0.933333333,1,-0.066666667
knn,moons,0.2,100,3,11,0.988888889,1,-0.011111111
knn,moons,0.2,1000,3,11,0.975555556,0.97,0.005555556
knn,moons,0.2,10000,3,11,0.971,0.966,0.005
knn,moons,0.3,10,3,11,0.555555556,1,-0.444444444
knn,moons,0.3,50,3,11,0.911111111,0.8,0.111111111
knn,moons,0.3,100,3,11,0.955555556,0.8,0.155555556
knn,moons,0.3,1000,3,11,0.912222222,0.9,0.012222222
knn,moons,0.3,10000,3,11,0.916555556,0.901,0.015555556
knn,moons,0.4,10,3,11,0.666666667,1,-0.333333333
knn,moons,0.4,50,3,11,0.755555556,1,-0.244444444
knn,moons,0.4,100,3,11,0.744444444,0.7,0.044444444
knn,moons,0.4,1000,3,11,0.867777778,0.85,0.017777778
knn,moons,0.4,10000,3,11,0.872333333,0.853,0.019333333
knn,moons,0.5,10,3,11,0.555555556,0,0.555555556
knn,moons,0.5,50,3,11,0.822222222,0.6,0.222222222
knn,moons,0.5,100,3,11,0.844444444,0.6,0.244444444
knn,moons,0.5,1000,3,11,0.857777778,0.81,0.047777778
knn,moons,0.5,10000,3,11,0.833,0.798,0.035
knn,circles,0,10,3,5,0.777777778,1,-0.222222222
knn,circles,0,50,3,5,0.844444444,0.6,0.244444444
knn,circles,0,100,3,5,0.911111111,0.8,0.111111111
knn,circles,0,1000,3,5,1,1,0
knn,circles,0,10000,3,5,1,1,0
knn,circles,0.1,10,3,5,0.444444444,1,-0.555555556
knn,circles,0.1,50,3,5,0.777777778,0.4,0.377777778
knn,circles,0.1,100,3,5,0.788888889,0.8,-0.011111111
knn,circles,0.1,1000,3,5,0.872222222,0.86,0.012222222
knn,circles,0.1,10000,3,5,0.866888889,0.821,0.045888889
knn,circles,0.2,10,3,5,0.666666667,0,0.666666667
knn,circles,0.2,50,3,5,0.8,0.8,0
knn,circles,0.2,100,3,5,0.7,0.8,-0.1
knn,circles,0.2,1000,3,5,0.761111111,0.62,0.141111111
knn,circles,0.2,10000,3,5,0.756444444,0.652,0.104444444
knn,circles,0.3,10,3,5,0.777777778,1,-0.222222222
knn,circles,0.3,50,3,5,0.755555556,0.2,0.555555556
knn,circles,0.3,100,3,5,0.644444444,0.4,0.244444444
knn,circles,0.3,1000,3,5,0.721111111,0.6,0.121111111
knn,circles,0.3,10000,3,5,0.724,0.588,0.136
knn,circles,0.4,10,3,5,0.666666667,0,0.666666667
knn,circles,0.4,50,3,5,0.666666667,0.8,-0.133333333
knn,circles,0.4,100,3,5,0.677777778,0.6,0.077777778
knn,circles,0.4,1000,3,5,0.718888889,0.53,0.188888889
knn,circles,0.4,10000,3,5,0.708333333,0.542,0.166333333
knn,circles,0.5,10,3,5,0.777777778,0,0.777777778
knn,circles,0.5,50,3,5,0.644444444,0.4,0.244444444
knn,circles,0.5,100,3,5,0.7,0.3,0.4
knn,circles,0.5,1000,3,5,0.72,0.43,0.29
knn,circles,0.5,10000,3,5,0.692777778,0.515,0.177777778
knn,moons,0,10,3,5,1,0,1
knn,moons,0,50,3,5,0.977777778,1,-0.022222222
knn,moons,0,100,3,5,1,1,0
knn,moons,0,1000,3,5,1,1,0
knn,moons,0,10000,3,5,1,1,0
knn,moons,0.1,10,3,5,1,0,1
knn,moons,0.1,50,3,5,0.977777778,0.8,0.177777778
knn,moons,0.1,100,3,5,1,1,0
knn,moons,0.1,1000,3,5,1,1,0
knn,moons,0.1,10000,3,5,0.999111111,1,-0.000888889
knn,moons,0.2,10,3,5,1,0,1
knn,moons,0.2,50,3,5,0.955555556,1,-0.044444444
knn,moons,0.2,100,3,5,0.988888889,1,-0.011111111
knn,moons,0.2,1000,3,5,0.973333333,0.96,0.013333333
knn,moons,0.2,10000,3,5,0.973777778,0.966,0.007777778
knn,moons,0.3,10,3,5,0.888888889,0,0.888888889
knn,moons,0.3,50,3,5,0.955555556,0.8,0.155555556
knn,moons,0.3,100,3,5,0.966666667,0.8,0.166666667
knn,moons,0.3,1000,3,5,0.914444444,0.85,0.064444444
knn,moons,0.3,10000,3,5,0.923444444,0.897,0.026444444
knn,moons,0.4,10,3,5,0.777777778,1,-0.222222222
knn,moons,0.4,50,3,5,0.822222222,0.8,0.022222222
knn,moons,0.4,100,3,5,0.855555556,0.8,0.055555556
knn,moons,0.4,1000,3,5,0.874444444,0.86,0.014444444
knn,moons,0.4,10000,3,5,0.880555556,0.842,0.038555556
knn,moons,0.5,10,3,5,0.666666667,1,-0.333333333
knn,moons,0.5,50,3,5,0.888888889,0.6,0.288888889
knn,moons,0.5,100,3,5,0.822222222,0.7,0.122222222
knn,moons,0.5,1000,3,5,0.872222222,0.77,0.102222222
knn,moons,0.5,10000,3,5,0.853222222,0.798,0.055222222
knn,circles,0,10,3,3,0.777777778,1,-0.222222222
knn,circles,0,50,3,3,0.888888889,0.6,0.288888889
knn,circles,0,100,3,3,0.977777778,0.7,0.277777778
knn,circles,0,1000,3,3,1,1,0
knn,circles,0,10000,3,3,1,1,0
knn,circles,0.1,10,3,3,0.888888889,1,-0.111111111
knn,circles,0.1,50,3,3,0.866666667,0.6,0.266666667
knn,circles,0.1,100,3,3,0.877777778,0.9,-0.022222222
knn,circles,0.1,1000,3,3,0.888888889,0.81,0.078888889
knn,circles,0.1,10000,3,3,0.887333333,0.801,0.086333333
knn,circles,0.2,10,3,3,0.666666667,0,0.666666667
knn,circles,0.2,50,3,3,0.844444444,0.8,0.044444444
knn,circles,0.2,100,3,3,0.788888889,0.9,-0.111111111
knn,circles,0.2,1000,3,3,0.791111111,0.63,0.161111111
knn,circles,0.2,10000,3,3,0.799888889,0.643,0.156888889
knn,circles,0.3,10,3,3,0.888888889,1,-0.111111111
knn,circles,0.3,50,3,3,0.844444444,0.2,0.644444444
knn,circles,0.3,100,3,3,0.788888889,0.4,0.388888889
knn,circles,0.3,1000,3,3,0.766666667,0.55,0.216666667
knn,circles,0.3,10000,3,3,0.777555556,0.582,0.195555556
knn,circles,0.4,10,3,3,0.777777778,0,0.777777778
knn,circles,0.4,50,3,3,0.755555556,0.8,-0.044444444
knn,circles,0.4,100,3,3,0.744444444,0.5,0.244444444
knn,circles,0.4,1000,3,3,0.781111111,0.45,0.331111111
knn,circles,0.4,10000,3,3,0.768555556,0.536,0.232555556
knn,circles,0.5,10,3,3,0.777777778,0,0.777777778
knn,circles,0.5,50,3,3,0.733333333,0.4,0.333333333
knn,circles,0.5,100,3,3,0.711111111,0.5,0.211111111
knn,circles,0.5,1000,3,3,0.778888889,0.45,0.328888889
knn,circles,0.5,10000,3,3,0.754444444,0.521,0.233444444
knn,moons,0,10,3,3,1,0,1
knn,moons,0,50,3,3,1,1,0
knn,moons,0,100,3,3,1,1,0
knn,moons,0,1000,3,3,1,1,0
knn,moons,0,10000,3,3,1,1,0
knn,moons,0.1,10,3,3,1,1,0
knn,moons,0.1,50,3,3,1,0.8,0.2
knn,moons,0.1,100,3,3,1,1,0
knn,moons,0.1,1000,3,3,1,1,0
knn,moons,0.1,10000,3,3,0.999111111,1,-0.000888889
knn,moons,0.2,10,3,3,1,0,1
knn,moons,0.2,50,3,3,0.955555556,1,-0.044444444
knn,moons,0.2,100,3,3,0.988888889,1,-0.011111111
knn,moons,0.2,1000,3,3,0.982222222,0.96,0.022222222
knn,moons,0.2,10000,3,3,0.976333333,0.966,0.010333333
knn,moons,0.3,10,3,3,0.888888889,0,0.888888889
knn,moons,0.3,50,3,3,0.933333333,0.8,0.133333333
knn,moons,0.3,100,3,3,0.966666667,0.8,0.166666667
knn,moons,0.3,1000,3,3,0.925555556,0.81,0.115555556
knn,moons,0.3,10000,3,3,0.938444444,0.888,0.050444444
knn,moons,0.4,10,3,3,0.888888889,1,-0.111111111
knn,moons,0.4,50,3,3,0.844444444,0.8,0.044444444
knn,moons,0.4,100,3,3,0.911111111,0.7,0.211111111
knn,moons,0.4,1000,3,3,0.884444444,0.85,0.034444444
knn,moons,0.4,10000,3,3,0.898888889,0.837,0.061888889
knn,moons,0.5,10,3,3,0.777777778,0,0.777777778
knn,moons,0.5,50,3,3,0.844444444,0.6,0.244444444
knn,moons,0.5,100,3,3,0.866666667,0.5,0.366666667
knn,moons,0.5,1000,3,3,0.88,0.76,0.12
knn,moons,0.5,10000,3,3,0.873777778,0.779,0.094777778
knn,circles,0,10,3,1,1,1,0
knn,circles,0,50,3,1,1,0.8,0.2
knn,circles,0,100,3,1,1,1,0
knn,circles,0,1000,3,1,1,1,0
knn,circles,0,10000,3,1,1,1,0
knn,circles,0.1,10,3,1,1,1,0
knn,circles,0.1,50,3,1,1,0.6,0.4
knn,circles,0.1,100,3,1,1,0.8,0.2
knn,circles,0.1,1000,3,1,1,0.86,0.14
knn,circles,0.1,10000,3,1,1,0.752,0.248
knn,circles,0.2,10,3,1,1,0,1
knn,circles,0.2,50,3,1,1,1,0
knn,circles,0.2,100,3,1,1,0.6,0.4
knn,circles,0.2,1000,3,1,1,0.65,0.35
knn,circles,0.2,10000,3,1,1,0.613,0.387
knn,circles,0.3,10,3,1,1,1,0
knn,circles,0.3,50,3,1,1,0.6,0.4
knn,circles,0.3,100,3,1,1,0.5,0.5
knn,circles,0.3,1000,3,1,1,0.54,0.46
knn,circles,0.3,10000,3,1,1,0.557,0.443
knn,circles,0.4,10,3,1,1,0,1
knn,circles,0.4,50,3,1,1,1,0
knn,circles,0.4,100,3,1,1,0.6,0.4
knn,circles,0.4,1000,3,1,1,0.46,0.54
knn,circles,0.4,10000,3,1,1,0.524,0.476
knn,circles,0.5,10,3,1,1,0,1
knn,circles,0.5,50,3,1,1,0.2,0.8
knn,circles,0.5,100,3,1,1,0.6,0.4
knn,circles,0.5,1000,3,1,1,0.47,0.53
knn,circles,0.5,10000,3,1,1,0.509,0.491
knn,moons,0,10,3,1,1,0,1
knn,moons,0,50,3,1,1,1,0
knn,moons,0,100,3,1,1,1,0
knn,moons,0,1000,3,1,1,1,0
knn,moons,0,10000,3,1,1,1,0
knn,moons,0.1,10,3,1,1,1,0
knn,moons,0.1,50,3,1,1,1,0
knn,moons,0.1,100,3,1,1,1,0
knn,moons,0.1,1000,3,1,1,1,0
knn,moons,0.1,10000,3,1,1,1,0
knn,moons,0.2,10,3,1,1,0,1
knn,moons,0.2,50,3,1,1,1,0
knn,moons,0.2,100,3,1,1,1,0
knn,moons,0.2,1000,3,1,1,0.97,0.03
knn,moons,0.2,10000,3,1,1,0.954,0.046
knn,moons,0.3,10,3,1,1,0,1
knn,moons,0.3,50,3,1,1,1,0
knn,moons,0.3,100,3,1,1,0.9,0.1
knn,moons,0.3,1000,3,1,1,0.78,0.22
knn,moons,0.3,10000,3,1,1,0.872,0.128
knn,moons,0.4,10,3,1,1,1,0
knn,moons,0.4,50,3,1,1,0.6,0.4
knn,moons,0.4,100,3,1,1,0.7,0.3
knn,moons,0.4,1000,3,1,1,0.79,0.21
knn,moons,0.4,10000,3,1,1,0.781,0.219
knn,moons,0.5,10,3,1,1,0,1
knn,moons,0.5,50,3,1,1,0.6,0.4
